region	tags	indicator	Программы бакалавриата / Всего (сумма гр. 4-7) / 3	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 4	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 5	Программы бакалавриата / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 6	Программы бакалавриата / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 7	Программы бакалавриата / Из гр. 3 - лица с ОВЗ, инвалиды, дети-инвалиды / 8	Программы специалитета / Всего (сумма гр. 10-13) / 9	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 10	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 11	Программы специалитета / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 12	Программы специалитета / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 13	Программы специалитета / Из гр. 9 - лица с ОВЗ, инвалиды, дети-инвалиды / 14	Программы магистратуры / Всего (сумма гр. 16-19) / 15	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / федераль-ного бюджета / 16	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / бюджета субъекта Российской Федерации / 17	Программы магистратуры / В том числе обучаются / за счет бюджетных ассигнований / местного бюджета / 18	Программы магистратуры / В том числе обучаются / по договорам об оказании платных образова-тельных услуг / 19	Программы магистратуры / Из гр. 15 -лица с ОВЗ, инвалиды, дети-инвалиды / 20
Новосибирская область	очная; Частные	отчислено в виде меры дисциплинарного взыскания / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очная; Частные	отчислено из-за просрочки оплаты обучения / 14	13.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очная; Частные	отчислено:  по неуспеваемости / 11	61.0	7.0	0.0	0.0	54.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	0.0	0.0	1.0	0.0
Новосибирская область	очная; Частные	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	8.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очная; Частные	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очная; Частные	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очная; Частные	прибыло по другим причинам / 05	20.0	0.0	0.0	0.0	20.0	0.0	27.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	287.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	Прибыло студентов - всего (сумма строк 02-05) / 01	440.0	0.0	0.0	0.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	2004.0	0.0	0.0	0.0	2004.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	возвратились из числа ранее отчисленных / 04	76.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	выбыло по другим причинам / 15	7.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	добровольно оставили образовательную организацию  (бросили учебу) / 10	34.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	из них не прошли итоговую аттестацию / 12	26.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	107.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	отчислено в виде меры дисциплинарного взыскания / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	отчислено из-за просрочки оплаты обучения / 14	32.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	отчислено:  по неуспеваемости / 11	199.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	87.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	очно-заочная; Частные	прибыло по другим причинам / 05	170.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Государственные, Муниципальные; заочная	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	2692.0	544.0	0.0	0.0	2148.0	2.0	603.0	85.0	0.0	0.0	518.0	1.0	551.0	147.0	0.0	0.0	404.0	0.0
Омская область	Государственные, Муниципальные; заочная	Прибыло студентов - всего (сумма строк 02-05) / 01	989.0	116.0	0.0	0.0	873.0	1.0	279.0	32.0	0.0	0.0	247.0	1.0	96.0	18.0	0.0	0.0	78.0	1.0
Омская область	Государственные, Муниципальные; заочная	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	14727.0	4355.0	0.0	0.0	10372.0	18.0	3480.0	1026.0	0.0	0.0	2454.0	0.0	3072.0	1193.0	0.0	0.0	1879.0	2.0
Омская область	Государственные, Муниципальные; заочная	возвратились из числа ранее отчисленных / 04	522.0	9.0	0.0	0.0	513.0	0.0	120.0	8.0	0.0	0.0	112.0	1.0	46.0	6.0	0.0	0.0	40.0	1.0
Омская область	Государственные, Муниципальные; заочная	выбыло по другим причинам / 15	154.0	17.0	0.0	0.0	137.0	0.0	23.0	0.0	0.0	0.0	23.0	0.0	20.0	6.0	0.0	0.0	14.0	0.0
Омская область	Государственные, Муниципальные; заочная	добровольно оставили образовательную организацию  (бросили учебу) / 10	402.0	106.0	0.0	0.0	296.0	1.0	98.0	21.0	0.0	0.0	77.0	1.0	167.0	74.0	0.0	0.0	93.0	0.0
Омская область	Государственные, Муниципальные; заочная	из них не прошли итоговую аттестацию / 12	18.0	9.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0	14.0	3.0	0.0	0.0	11.0	0.0
Омская область	Государственные, Муниципальные; заочная	из них: переведено на другие формы обучения данной  образовательной организации на программы того же уровня / 07	90.0	11.0	0.0	0.0	79.0	0.0	11.0	0.0	0.0	0.0	11.0	0.0	14.0	2.0	0.0	0.0	12.0	0.0
Омская область	Государственные, Муниципальные; заочная	из них: переведено с других форм обучения данной  образовательной организации с программ того же уровня / 02	285.0	69.0	0.0	0.0	216.0	1.0	118.0	22.0	0.0	0.0	96.0	0.0	26.0	10.0	0.0	0.0	16.0	0.0
Омская область	Государственные, Муниципальные; заочная	отчислено в виде меры дисциплинарного взыскания / 13	6.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Государственные, Муниципальные; заочная	отчислено из-за просрочки оплаты обучения / 14	933.0	0.0	0.0	0.0	933.0	0.0	116.0	0.0	0.0	0.0	116.0	0.0	144.0	0.0	0.0	0.0	144.0	0.0
Омская область	Государственные, Муниципальные; заочная	отчислено:  по неуспеваемости / 11	1013.0	396.0	0.0	0.0	617.0	1.0	321.0	59.0	0.0	0.0	262.0	0.0	202.0	64.0	0.0	0.0	138.0	0.0
Омская область	Государственные, Муниципальные; заочная	переведено в другие образовательные организации  высшего образования на программы того же уровня / 08	94.0	10.0	0.0	0.0	84.0	0.0	34.0	5.0	0.0	0.0	29.0	0.0	4.0	1.0	0.0	0.0	3.0	0.0
Омская область	Государственные, Муниципальные; заочная	переведено из других образовательных организаций  высшего образования с программ того же уровня / 03	89.0	7.0	0.0	0.0	82.0	0.0	28.0	0.0	0.0	0.0	28.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
Омская область	Государственные, Муниципальные; заочная	по болезни / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Государственные, Муниципальные; заочная	прибыло по другим причинам / 05	93.0	31.0	0.0	0.0	62.0	0.0	13.0	2.0	0.0	0.0	11.0	0.0	22.0	2.0	0.0	0.0	20.0	0.0
Омская область	Государственные, Муниципальные; очная	Выбыло студентов - всего (сумма строк 07-11, 13-15) / 06	2504.0	1921.0	0.0	0.0	583.0	16.0	1540.0	811.0	0.0	0.0	729.0	4.0	796.0	752.0	0.0	0.0	44.0	0.0
Омская область	Государственные, Муниципальные; очная	Прибыло студентов - всего (сумма строк 02-05) / 01	420.0	268.0	0.0	0.0	152.0	4.0	467.0	171.0	0.0	0.0	296.0	0.0	37.0	20.0	0.0	0.0	17.0	4.0
Омская область	Государственные, Муниципальные; очная	Численность студентов на начало предыдущего учебного года (на 1 октября) / 16	19680.0	16130.0	0.0	0.0	3550.0	170.0	10575.0	7059.0	0.0	0.0	3516.0	44.0	3812.0	3633.0	0.0	0.0	179.0	10.0
Омская область	Государственные, Муниципальные; очная	возвратились из числа ранее отчисленных / 04	106.0	45.0	0.0	0.0	61.0	2.0	274.0	13.0	0.0	0.0	261.0	0.0	17.0	6.0	0.0	0.0	11.0	0.0
Омская область	Государственные, Муниципальные; очная	выбыло по другим причинам / 15	107.0	47.0	0.0	0.0	60.0	2.0	99.0	27.0	0.0	0.0	72.0	0.0	18.0	15.0	0.0	0.0	3.0	0.0
Омская область	Государственные, Муниципальные; очная	добровольно оставили образовательную организацию  (бросили учебу) / 10	798.0	683.0	0.0	0.0	115.0	10.0	375.0	302.0	0.0	0.0	73.0	4.0	326.0	308.0	0.0	0.0	18.0	0.0
Омская область	Государственные, Муниципальные; очная	из них не прошли итоговую аттестацию / 12	8.0	6.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	30.0	30.0	0.0	0.0	0.0	0.0
