region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / из них женщины / 4	Программы бакалавриата / Числен-ность студентов / 5	Программы бакалавриата / из них женщины / 6	Программы бакалавриата / Выпуск / 7	Программы бакалавриата / из них женщины / 8	Программы специалитета / Принято / 9	Программы специалитета / из них женщины / 10	Программы специалитета / Числен-ность студентов / 11	Программы специалитета / из них женщины / 12	Программы специалитета / Выпуск / 13	Программы специалитета / из них женщины / 14	Программы магистратуры / Принято / 15	Программы магистратуры / из них женщины / 16	Программы магистратуры / Числен-ность студентов / 17	Программы магистратуры / из них женщины / 18	Программы магистратуры / Выпуск / 19	Программы магистратуры / из них женщины / 20
Нижегородская область	Государственные, Муниципальные; очная	16 лет / 04	3.0	2.0	3.0	2.0	0.0	0.0	6.0	4.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очная	17 лет / 05	947.0	536.0	1137.0	706.0	0.0	0.0	427.0	254.0	412.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очная	18 лет / 06	6037.0	3295.0	6946.0	3833.0	0.0	0.0	2111.0	1205.0	2290.0	1398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очная	19 лет / 07	951.0	526.0	7521.0	3993.0	0.0	0.0	421.0	232.0	2677.0	1531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очная	20 лет / 08	676.0	329.0	7249.0	3984.0	16.0	7.0	398.0	174.0	2637.0	1456.0	3.0	3.0	45.0	17.0	45.0	17.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очная	21 лет / 09	298.0	99.0	6100.0	3275.0	1196.0	746.0	226.0	111.0	2712.0	1430.0	3.0	2.0	694.0	283.0	714.0	267.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очная	22 лет / 10	151.0	43.0	2142.0	1044.0	3423.0	2090.0	145.0	62.0	2268.0	1181.0	201.0	132.0	1220.0	582.0	1642.0	786.0	155.0	124.0
Нижегородская область	Государственные, Муниципальные; очная	23 лет / 11	78.0	18.0	778.0	312.0	836.0	400.0	43.0	19.0	1292.0	614.0	709.0	433.0	390.0	206.0	1405.0	674.0	505.0	272.0
Нижегородская область	Государственные, Муниципальные; очная	24 лет / 12	53.0	9.0	385.0	133.0	265.0	104.0	23.0	10.0	541.0	236.0	531.0	333.0	151.0	71.0	544.0	274.0	857.0	390.0
Нижегородская область	Государственные, Муниципальные; очная	25 лет / 13	39.0	8.0	190.0	43.0	88.0	24.0	12.0	6.0	241.0	94.0	146.0	84.0	88.0	37.0	257.0	123.0	285.0	134.0
Нижегородская область	Государственные, Муниципальные; очная	26 лет / 14	29.0	9.0	116.0	37.0	42.0	14.0	16.0	7.0	149.0	62.0	59.0	29.0	61.0	19.0	164.0	55.0	109.0	54.0
Нижегородская область	Государственные, Муниципальные; очная	27 лет / 15	22.0	7.0	87.0	26.0	31.0	9.0	7.0	4.0	56.0	22.0	22.0	9.0	44.0	19.0	98.0	49.0	58.0	32.0
Нижегородская область	Государственные, Муниципальные; очная	28 лет / 16	11.0	1.0	59.0	15.0	7.0	0.0	10.0	6.0	41.0	16.0	14.0	8.0	39.0	19.0	73.0	35.0	33.0	11.0
Нижегородская область	Государственные, Муниципальные; очная	29 лет / 17	17.0	5.0	49.0	16.0	4.0	0.0	3.0	2.0	20.0	12.0	6.0	3.0	41.0	19.0	84.0	39.0	21.0	7.0
Нижегородская область	Государственные, Муниципальные; очная	30-34 года / 18	43.0	16.0	116.0	40.0	14.0	2.0	19.0	12.0	56.0	32.0	16.0	11.0	163.0	76.0	268.0	139.0	57.0	28.0
Нижегородская область	Государственные, Муниципальные; очная	35-39 лет / 19	27.0	6.0	47.0	14.0	4.0	3.0	18.0	11.0	39.0	25.0	0.0	0.0	106.0	66.0	216.0	127.0	27.0	16.0
Нижегородская область	Государственные, Муниципальные; очная	40 лет и старше / 20	13.0	7.0	33.0	17.0	0.0	0.0	8.0	5.0	18.0	12.0	2.0	0.0	181.0	132.0	326.0	219.0	41.0	18.0
Нижегородская область	Государственные, Муниципальные; очная	Всего / 01	9395.0	4916.0	32958.0	17490.0	5926.0	3399.0	3893.0	2124.0	15455.0	8373.0	1712.0	1047.0	3223.0	1546.0	5836.0	2804.0	2148.0	1086.0
Нижегородская область	Государственные, Муниципальные; очная	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	16 лет / 04	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	17 лет / 05	50.0	43.0	50.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	18 лет / 06	270.0	242.0	320.0	282.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	19 лет / 07	289.0	223.0	540.0	445.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	20 лет / 08	390.0	259.0	923.0	679.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	21 лет / 09	211.0	94.0	760.0	507.0	6.0	6.0	0.0	0.0	17.0	16.0	0.0	0.0	20.0	15.0	20.0	15.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	22 лет / 10	101.0	42.0	593.0	337.0	79.0	70.0	0.0	0.0	17.0	16.0	0.0	0.0	70.0	48.0	86.0	62.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	23 лет / 11	49.0	16.0	423.0	207.0	153.0	117.0	0.0	0.0	17.0	13.0	3.0	3.0	35.0	23.0	126.0	97.0	0.0	0.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	24 лет / 12	34.0	7.0	265.0	99.0	124.0	68.0	0.0	0.0	5.0	4.0	7.0	6.0	30.0	15.0	136.0	102.0	36.0	29.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	25 лет / 13	17.0	7.0	157.0	58.0	60.0	24.0	0.0	0.0	6.0	6.0	2.0	2.0	39.0	15.0	105.0	50.0	76.0	54.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	26 лет / 14	19.0	7.0	107.0	41.0	46.0	16.0	0.0	0.0	1.0	1.0	2.0	2.0	33.0	10.0	70.0	28.0	30.0	20.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	27 лет / 15	23.0	12.0	93.0	46.0	27.0	8.0	0.0	0.0	2.0	1.0	0.0	0.0	28.0	10.0	58.0	20.0	26.0	9.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	28 лет / 16	16.0	6.0	62.0	19.0	19.0	8.0	0.0	0.0	1.0	1.0	0.0	0.0	14.0	6.0	42.0	20.0	17.0	6.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	29 лет / 17	13.0	5.0	62.0	22.0	15.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	10.0	56.0	28.0	13.0	6.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	30-34 года / 18	71.0	36.0	218.0	93.0	44.0	17.0	0.0	0.0	1.0	0.0	1.0	1.0	73.0	41.0	206.0	115.0	42.0	16.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	35-39 лет / 19	55.0	28.0	174.0	82.0	19.0	6.0	0.0	0.0	2.0	1.0	0.0	0.0	56.0	33.0	159.0	90.0	43.0	27.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	40 лет и старше / 20	34.0	22.0	114.0	62.0	17.0	9.0	0.0	0.0	1.0	1.0	0.0	0.0	64.0	36.0	180.0	106.0	41.0	22.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	Всего / 01	1643.0	1049.0	4862.0	3024.0	609.0	355.0	0.0	0.0	91.0	80.0	15.0	14.0	481.0	262.0	1244.0	733.0	324.0	189.0
Нижегородская область	Государственные, Муниципальные; очно-заочная	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	16 лет / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	17 лет / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	18 лет / 06	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	19 лет / 07	12.0	10.0	18.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	20 лет / 08	7.0	6.0	27.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	21 лет / 09	2.0	0.0	37.0	30.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	22 лет / 10	1.0	0.0	47.0	39.0	16.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	23 лет / 11	2.0	1.0	27.0	21.0	35.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	24 лет / 12	2.0	1.0	23.0	15.0	19.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	25 лет / 13	2.0	2.0	14.0	9.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	26 лет / 14	1.0	0.0	11.0	7.0	10.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	27 лет / 15	1.0	0.0	13.0	9.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	28 лет / 16	0.0	0.0	7.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	29 лет / 17	1.0	1.0	3.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	30-34 года / 18	1.0	1.0	31.0	18.0	26.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	35-39 лет / 19	0.0	0.0	18.0	8.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	40 лет и старше / 20	2.0	2.0	17.0	14.0	22.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	Всего / 01	36.0	26.0	295.0	220.0	159.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	заочная; Частные	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	16 лет / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	17 лет / 05	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	18 лет / 06	27.0	16.0	31.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	19 лет / 07	15.0	6.0	57.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	20 лет / 08	5.0	0.0	83.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	21 лет / 09	2.0	0.0	54.0	29.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	22 лет / 10	1.0	0.0	17.0	9.0	33.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	23 лет / 11	0.0	0.0	15.0	3.0	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	24 лет / 12	0.0	0.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	25 лет / 13	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	26 лет / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	27 лет / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	28 лет / 16	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	29 лет / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	30-34 года / 18	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	35-39 лет / 19	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	40 лет и старше / 20	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	Всего / 01	51.0	22.0	276.0	141.0	51.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очная; Частные	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	16 лет / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	17 лет / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	18 лет / 06	6.0	6.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	19 лет / 07	34.0	23.0	41.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	20 лет / 08	31.0	22.0	48.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	21 лет / 09	20.0	13.0	50.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	22 лет / 10	17.0	8.0	42.0	23.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	23 лет / 11	9.0	2.0	39.0	22.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	24 лет / 12	4.0	3.0	16.0	8.0	17.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	25 лет / 13	4.0	2.0	17.0	6.0	14.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	26 лет / 14	4.0	0.0	13.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	27 лет / 15	2.0	0.0	8.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	28 лет / 16	5.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	29 лет / 17	0.0	0.0	6.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	30-34 года / 18	6.0	6.0	29.0	18.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	35-39 лет / 19	9.0	6.0	15.0	10.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	40 лет и старше / 20	6.0	2.0	11.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	Всего / 01	157.0	94.0	348.0	214.0	59.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	очно-заочная; Частные	в возрасте (число полных лет  на 1 января): в возрасте моложе 15 лет / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новгородская область	Государственные, Муниципальные; заочная	15 лет / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
