region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / из них принято в пределах квоты приема лиц, имеющих особое право / 4	Программы бакалавриата / Численность студентов / 5	Программы бакалавриата / Выпуск / 6	Программы специалитета / Принято / 7	Программы специалитета / из них принято в пределах квоты приема лиц, имеющих особое право / 8	Программы специалитета / Численность студентов / 9	Программы специалитета / Выпуск / 10	Программы магистратуры / Принято / 11	Программы магистратуры / Численность студентов / 12	Программы магистратуры / Выпуск / 13
Ульяновская область	Государственные, Муниципальные; очная	Из них (из стр.03) обучаются по адаптированным образовательным программам: из них: дети-инвалиды / 08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Государственные, Муниципальные; очная	Из них (из стр.04) обучаются по адаптированным образовательным программам: Инвалиды (кроме учтенных в стр. 07) / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Государственные, Муниципальные; очная	Из них (из стр.05) обучаются по адаптированным образовательным программам: Дети-инвалиды (кроме учтенных в стр. 08) / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Государственные, Муниципальные; очная	Инвалиды (кроме учтенных в стр. 02) / 04	5.0	5.0	31.0	4.0	2.0	2.0	7.0	2.0	0.0	1.0	2.0
Ульяновская область	Государственные, Муниципальные; очная	Студенты с ограниченными возможностями здоровья / 01	27.0	27.0	72.0	12.0	15.0	10.0	33.0	4.0	0.0	4.0	0.0
Ульяновская область	Государственные, Муниципальные; очная	Численность студентов утративших статус «лицо с ограниченными возможностями здоровья» / 11	6.0										
Ульяновская область	Государственные, Муниципальные; очная	Численность студентов, которые впервые приобрели статус инвалидности или лица с ограниченными возможностями здоровья / 15	1.0										
Ульяновская область	Государственные, Муниципальные; очная	Численность студентов, утративших статус «инвалид» / 12	5.0										
Ульяновская область	Государственные, Муниципальные; очная	Численность студентов, утративших статус «ребёнок-инвалид» без присвоения статуса «инвалид» / 13	2.0										
Ульяновская область	Государственные, Муниципальные; очная	Численность студентов, утративших статус «ребёнок-инвалид» с присвоением статуса «инвалид» / 14	1.0										
Ульяновская область	Государственные, Муниципальные; очная	дети-инвалиды / 03	6.0	6.0	9.0	1.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0
Ульяновская область	Государственные, Муниципальные; очная	из них: инвалиды / 02	21.0	21.0	63.0	11.0	13.0	8.0	28.0	4.0	0.0	4.0	0.0
Ульяновская область	Государственные, Муниципальные; очно-заочная	Дети-инвалиды (кроме учтенных в стр. 03) / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
