region	tags	indicator	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / подано заявлений / 3	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / принято / 4	Программы бакалавриата / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / из них лиц, имеющих преимущест-венное право зачисления / 5	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / подано заявлений / 6	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / принято / 7	Программы бакалавриата / Обучение по договорам об оказании платных образовательных услуг / из них лиц, имеющих преимущест-венное право зачисления / 8	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / подано заявлений / 9	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / принято / 10	Программы специалитета / Обучение за счет бюджетных ассигнований федерального бюджета, бюджета субъекта Российской Федерации, местного бюджета / из них лиц, имеющих преимущест-венное право зачисления / 11	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / подано заявлений / 12	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / принято / 13	Программы специалитета / Обучение по договорам об оказании платных образовательных услуг / из них лиц, имеющих преимущест-венное право зачисления / 14
Республика Ингушетия	Государственные, Муниципальные; очная	Второе высшее образование / 16	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	Первое высшее образование (сумма строк 03 - 05; сумма строк 06, 08, 13, 14) / 02	2118.0	598.0	0.0	350.0	116.0	0.0	510.0	117.0	0.0	239.0	110.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	в том числе поступали на основании:  исключительно результатов ЕГЭ / 03	1200.0	228.0	0.0	224.0	71.0	0.0	411.0	83.0	0.0	157.0	71.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	"ветераны боевых действий из числа лиц, указанных в подпунктах  1 - 4 пункта 1 статьи 3 Федерального закона от 12 января 1995 года № 5-ФЗ ""О ветеранах"" / 12"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	дети-инвалиды, инвалиды I и II групп, инвалиды с детства,  инвалиды вследствие военной травмы или заболевания,  полученных в период прохождения военной службы / 11	249.0	34.0	0.0	0.0	0.0	0.0	71.0	3.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	из них (из строки 06) победители и призеры заключительного этапа  всероссийских олимпиад школьников / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	из них (из строки 08): дети-сироты и дети, оставшиеся без попечения родителей / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	из них (из строки 14) выпускники подготовительных  курсов при данной образовательной организации  высшего образования / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	из строки 02 в том числе по условиям поступления:  прием без вступительных испытаний / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	лица из числа детей-сирот и детей, оставшихся без попечения  родителей / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	на места в пределах квоты приема лиц, имеющих особое право / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	на места в рамках квоты приема на целевое обучение / 13	49.0	39.0	0.0	0.0	0.0	0.0	47.0	36.0	36.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	на места по общему конкурсу / 14	2069.0	559.0	0.0	350.0	116.0	0.0	463.0	81.0	0.0	239.0	110.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	по результатам вступительных испытаний, проводимых  образовательной организацией высшего образования самостоятельно / 05	696.0	289.0	0.0	106.0	35.0	0.0	55.0	24.0	0.0	63.0	25.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очная	результатов ЕГЭ и дополнительных вступительных испытаний / 04	222.0	81.0	0.0	20.0	10.0	0.0	44.0	10.0	0.0	19.0	14.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	Всего (сумма строк 02, 16) / 01	0.0	0.0	0.0	274.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	Второе высшее образование / 16	0.0	0.0	0.0	34.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	Первое высшее образование (сумма строк 03 - 05; сумма строк 06, 08, 13, 14) / 02	0.0	0.0	0.0	240.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	в том числе поступали на основании:  исключительно результатов ЕГЭ / 03	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	"ветераны боевых действий из числа лиц, указанных в подпунктах  1 - 4 пункта 1 статьи 3 Федерального закона от 12 января 1995 года № 5-ФЗ ""О ветеранах"" / 12"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	дети-инвалиды, инвалиды I и II групп, инвалиды с детства,  инвалиды вследствие военной травмы или заболевания,  полученных в период прохождения военной службы / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	из них (из строки 06) победители и призеры заключительного этапа  всероссийских олимпиад школьников / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	из них (из строки 08): дети-сироты и дети, оставшиеся без попечения родителей / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	из них (из строки 14) выпускники подготовительных  курсов при данной образовательной организации  высшего образования / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	из строки 02 в том числе по условиям поступления:  прием без вступительных испытаний / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Ингушетия	Государственные, Муниципальные; очно-заочная	лица из числа детей-сирот и детей, оставшихся без попечения  родителей / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
