region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Выпуск > 23.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Принято > 17.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Числен-ность студентов > 19.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > женщины > 20.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 21.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 22.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 18.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 24.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Выпуск > 29.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Принято > 25.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Числен-ность студентов > 27.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 26.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 28.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 30.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Выпуск > 9.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Принято > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Числен-ность студентов > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > женщины > 6.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 7.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 8.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 10.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 4.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Выпуск > 15.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Принято > 11.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Числен-ность студентов > 13.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 12.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 14.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 16.0
Нижегородская область	Частные; Очная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	2	1	1	0	0	0
Нижегородская область	Частные; Очная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	0	0	0
Нижегородская область	Частные; Очная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	2	2	0	0	0
Нижегородская область	Частные; Очная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0
Нижегородская область	Частные; Очная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
Нижегородская область	Частные; Очная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	1	0	1	2	2	0	0	0
Нижегородская область	Частные; Очная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	2	0	5	1	1	0	0	2
Нижегородская область	Частные; Очная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	2	0	2	1	1	1	1	1
Нижегородская область	Частные; Очная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	628	1732	784	761	369	288	301	119	119	204	49	74	53
Нижегородская область	Частные; Очно-заочная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Нижегородская область	Частные; Очно-заочная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0
Нижегородская область	Частные; Очно-заочная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Нижегородская область	Частные; Очно-заочная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Нижегородская область	Частные; Очно-заочная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	7	7	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	4	6	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0	4	0	5	29	57	19	34	5
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	4	10	43	7	25	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	12	65	7	38	2
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	61	7	33	8
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	6	46	6	23	11
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	36	3	15	5
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	17	2	5	2
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	40	5	17	3
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	14	1	6	4
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	21	1	8	5
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	36	4	21	1
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	40	4	21	3
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	49	20	165	12	82	18
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	32	145	21	71	20
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	161	16	109	28
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	33	0	0	0	4	0	241	179	957	119	514	115
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    14 лет / 4.0	0	10	10	3	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    15 лет / 5.0	0	137	142	49	18	8	46	0	0	0	0	0	0	0	0	244	253	145	176	111	0	150	0	0	0	0	0	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    16 лет / 6.0	0	434	557	174	287	88	133	0	0	0	0	0	0	0	0	2132	2279	1204	1644	727	0	1046	0	7	7	2	2	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    17 лет / 7.0	2	270	740	164	448	105	68	2	0	1	1	1	1	0	0	558	2454	1279	809	394	0	310	2	41	35	28	23	1
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    18 лет / 8.0	118	86	722	176	495	124	29	25	0	5	6	1	1	0	74	151	2357	1144	597	261	44	85	0	248	353	122	130	0
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    19 лет / 9.0	314	42	433	153	282	72	15	43	5	22	32	19	21	4	494	48	1756	776	485	222	301	29	17	50	274	13	131	16
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    20 лет / 10.0	243	22	185	51	126	31	11	89	20	5	37	1	25	8	794	21	642	354	254	128	377	15	89	10	201	4	121	64
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    21 лет / 11.0	106	11	66	20	44	10	3	26	5	4	7	3	4	3	299	13	195	108	64	34	151	4	107	4	104	2	75	62
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    22 лет / 12.0	10	7	41	12	12	4	4	2	1	3	4	0	0	1	78	5	54	28	22	13	45	3	66	1	20	0	11	46
Новгородская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    23 лет / 13.0	7	0	10	4	5	1	0	3	0	2	2	1	1	0	19	2	27	15	7	3	7	1	6	1	15	1	12	3
