region	tags	indicator	Всего (сумма гр.4, 6, 8, 10, 12, 14, 16, 18, 20, 22) > 3.0	Число полных лет по состоянию на 1 января следующего года > 25 – 29 > всего > 6.0	Число полных лет по состоянию на 1 января следующего года > 25 – 29 > из них жен-щины > 7.0	Число полных лет по состоянию на 1 января следующего года > 30 – 34 > всего > 8.0	Число полных лет по состоянию на 1 января следующего года > 30 – 34 > из них жен-щины > 9.0	Число полных лет по состоянию на 1 января следующего года > 35 – 39 > всего > 10.0	Число полных лет по состоянию на 1 января следующего года > 35 – 39 > из них жен-щины > 11.0	Число полных лет по состоянию на 1 января следующего года > 40 – 44 > всего > 12.0	Число полных лет по состоянию на 1 января следующего года > 40 – 44 > из них жен-щины > 13.0	Число полных лет по состоянию на 1 января следующего года > 45 – 49 > всего > 14.0	Число полных лет по состоянию на 1 января следующего года > 45 – 49 > из них жен-щины > 15.0	Число полных лет по состоянию на 1 января следующего года > 50 – 54 > всего > 16.0	Число полных лет по состоянию на 1 января следующего года > 50 – 54 > из них жен-щины > 17.0	Число полных лет по состоянию на 1 января следующего года > 55 – 59 > всего > 18.0	Число полных лет по состоянию на 1 января следующего года > 55 – 59 > из них жен-щины > 19.0	Число полных лет по состоянию на 1 января следующего года > 60 – 64 > всего > 20.0	Число полных лет по состоянию на 1 января следующего года > 60 – 64 > из них жен-щины > 21.0	Число полных лет по состоянию на 1 января следующего года > 65 и более > всего > 22.0	Число полных лет по состоянию на 1 января следующего года > 65 и более > из них жен-щины > 23.0	Число полных лет по состоянию на 1 января следующего года > моложе 25 лет > всего > 4.0	Число полных лет по состоянию на 1 января следующего года > моложе 25 лет > из них жен-щины > 5.0	Число полных лет по состоянию на 1 января следующего года > средний возраст, лет > 24.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"          общего гуманитарного и
          социально-экономического
           учебного цикла / 9.0"	18.0	1.0	1.0	4.0	2.0	3.0	2.0	0.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	0.0	0.0	46.4
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"          профессионального учебного
          цикла / 11.0"	65.0	7.0	4.0	3.0	1.0	8.0	5.0	13.0	10.0	14.0	10.0	6.0	5.0	5.0	5.0	2.0	1.0	3.0	0.0	4.0	2.0	42.5
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"       в том числе: 
       преподаватели - всего
       (сумма строк 8-11) / 7.0"	130.0	13.0	9.0	14.0	8.0	16.0	12.0	22.0	19.0	26.0	20.0	8.0	6.0	8.0	8.0	7.0	6.0	7.0	4.0	9.0	6.0	42.4
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"       заместители директора
       (начальника) / 4.0"	12.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	2.0	1.0	1.0	4.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	46.5
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"       из них: 
       директор (начальник) / 3.0"	7.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	51.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"       мастера производственного
       обучения / 12.0"	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	       методисты / 18.0	9.0	1.0	1.0	0.0	0.0	3.0	3.0	3.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	37.3
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	       педагоги-организаторы / 15.0	4.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.8
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	       педагоги-психологи / 14.0	3.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.3
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"       преподаватели-организаторы
       (основ безопасности
       жизнедеятельности, 
       допризывной подготовки) / 16.0"	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	34.5
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	       прочие / 20.0	6.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"       руководители физического
       воспитания / 17.0"	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.3
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	       руководитель филиала / 5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.5
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	       социальные педагоги / 13.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	       тьюторы / 19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	25.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"    в том числе: 
    руководящие работники - всего / 2.0"	32.0	0.0	0.0	4.0	4.0	4.0	3.0	6.0	5.0	6.0	6.0	7.0	5.0	4.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	45.3
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	    обслуживающий персонал / 22.0	57.0	1.0	1.0	3.0	3.0	5.0	4.0	5.0	4.0	5.0	2.0	8.0	3.0	10.0	8.0	8.0	5.0	7.0	3.0	5.0	5.0	50.5
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"    педагогические работники - всего
    (сумма строк 07,12-20) / 6.0"	162.0	19.0	14.0	16.0	9.0	22.0	18.0	28.0	25.0	30.0	23.0	13.0	11.0	8.0	8.0	7.0	6.0	7.0	4.0	12.0	7.0	41.5
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	"    учебно-вспомогательный
    персонал / 21.0"	40.0	2.0	2.0	7.0	6.0	3.0	3.0	2.0	2.0	6.0	6.0	4.0	4.0	2.0	2.0	2.0	2.0	1.0	1.0	11.0	11.0	38.1
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 07 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 07 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 24.0	93.0	4.0	3.0	10.0	5.0	14.0	10.0	21.0	18.0	19.0	15.0	5.0	5.0	4.0	4.0	4.0	4.0	6.0	4.0	6.0	4.0	43.3
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 12 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 12 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 26.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
