region	tags	indicator	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > бюджета субъекта Российской Федерации > 7.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > местного бюджета > 8.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > федерального бюджета > 6.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > иных физических лиц > 10.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > лиц, зачисляемых на обучение (родителей (законных представителей)) несовершеннолетних обучающихся > 9.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > юридических лиц > 11.0	Всего обучено за период с 01.10. прошлого года по 30.09. текущего года (сумма гр. 6–11) > 5.0	Из общей численности обученных (из гр. 5) > дети-инвалиды (кроме учтенных в графе 16) > 18.0	Из общей численности обученных (из гр. 5) > женщины > 12.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > дети-инвалиды > 16.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > инвалиды > 15.0	Из общей численности обученных (из гр. 5) > инвалиды (кроме учтенных в гр. 15) > 17.0	Из общей численности обученных (из гр. 5) > лица с ограничен-ными возмож-ностями здоровья > 14.0	Из общей численности обученных (из гр. 5) > прошли ускоренное обучение по индивидуаль-ным учебным планам > 13.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Вальщик леса / 1.0 / 7.0 / 11359.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Водитель автомобиля / 1.0 / 175.11 / nan	152.0	0.0	0.0	178.0	8.0	0.0	338.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Водитель погрузчика / 1.0 / 11.0 / 11453.0	0.0	0.0	0.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Горнорабочий на геологических работах / 1.0 / 8.0 / 11710.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Горнорабочий на маркшейдерских работах / 1.0 / 9.0 / 11711.0	27.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Горнорабочий подземный / 1.0 / 11.0 / 11717.0	21.0	0.0	0.0	5.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Горнорабочий разреза / 1.0 / 83.0 / 11723.0	28.0	0.0	0.0	5.0	0.0	0.0	33.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дежурный по железнодорожной станции на разъезде, обгонном пункте, путевом посту и железнодорожной станции 5 класса / 1.0 / 26.1 / nan	20.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дорожный рабочий / 1.0 / 5.0 / 11889.0	13.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дробильщик / 1.0 / 59.0 / 11907.0	16.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Егерь / 1.0 / 175.18 / nan	21.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Животновод / 1.0 / 2.0 / 11949.0	0.0	0.0	16.0	0.0	0.0	0.0	16.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Закройщик / 1.0 / 2.0 / 12156.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Замерщик на топографо-геодезических и маркшейдерских работах / 1.0 / 2.0 / 12192.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Изготовитель макетов матриц / 1.0 / 65.0 / 12356.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Изготовитель музыкальных инструментов по индивидуальным заказам / 1.0 / 1.0 / 12371.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Изготовитель художественных изделий из дерева / 1.0 / 91.0 / 12478.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Изготовитель художественных изделий из кожи / 1.0 / 93.0 / 12482.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Изготовитель художественных изделий из металла / 1.0 / 94.0 / 12485.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Каменщик / 1.0 / 11.0 / 12680.0	45.0	0.0	47.0	3.0	0.0	0.0	95.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	0.0	49.0	0.0	49.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Кондитер / 1.0 / 46.0 / 12901.0	31.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Контролер продукции обогащения / 1.0 / 61.0 / 13040.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Косметик / 1.0 / 24.0 / 13138.0	0.0	0.0	0.0	16.0	0.0	0.0	16.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Кузнец ручной ковки / 1.0 / 96.0 / 13227.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Лаборант химического анализа / 1.0 / 72.0 / 13321.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Лебедчик / 1.0 / 75.0 / 13361.0	0.0	0.0	15.0	0.0	0.0	0.0	15.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Лебедчик-моторист / 1.0 / 93.0 / nan	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Мастер производства цельномолочной и кисломолочной продукции / 1.0 / 104.1 / nan	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Матрос / 1.0 / 94.0 / nan	0.0	0.0	71.0	0.0	0.0	0.0	71.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист автогрейдера / 1.0 / 26.0 / 13509.0	5.0	0.0	0.0	12.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист бульдозера / 1.0 / 36.0 / 13583.0	0.0	0.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист конвейера / 1.0 / 24.0 / 13777.0	18.0	0.0	0.0	3.0	0.0	0.0	21.0	0.0	18.0	0.0	1.0	0.0	1.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист мельниц / 1.0 / 65.0 / 13872.0	16.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист насосных установок / 1.0 / 91.0 / 13910.0	10.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист сушильной установки / 1.0 / 93.0 / 14224.0	25.0	0.0	0.0	2.0	0.0	0.0	27.0	0.0	16.0	0.0	1.0	0.0	1.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист установок обогащения и брикетирования / 1.0 / 95.0 / 14315.0	10.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Машинист экскаватора / 1.0 / 84.0 / 14390.0	5.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
